local authority code,local authority name,LSOA code,residents,Distance: Less than 2km,Distance: 2km to less than 5km,Distance: 5km to less than 10km,Distance: 10km to less than 20km,Distance: 20km to less than 30km,Distance: 30km to less than 40km,Distance: 40km to less than 60km,Distance: 60km and over,Work mainly at or from home,Other
E09000028,Southwark,E01004013,899,87,149,123,64,10,7,6,7,322,124
E09000028,Southwark,E01004014,950,91,222,169,68,14,5,2,9,227,143
E09000028,Southwark,E01004015,909,51,74,137,48,1,3,0,2,539,54
E09000028,Southwark,E01004016,1427,46,118,210,57,10,4,1,9,827,145
E09000028,Southwark,E01004017,925,49,102,124,36,3,4,1,5,529,72
E09000028,Southwark,E01004018,1132,60,82,155,35,3,4,0,5,706,82
E09000028,Southwark,E01004019,1158,69,103,181,37,7,7,5,4,587,158
E09000028,Southwark,E01004020,856,55,127,158,58,6,7,3,9,335,98
E09000028,Southwark,E01004021,1419,86,94,174,37,7,3,9,2,913,94
E09000028,Southwark,E01004023,902,95,178,126,27,3,4,1,5,373,90
E09000028,Southwark,E01004024,949,94,172,151,42,10,5,0,8,342,125
E09000028,Southwark,E01004028,1345,136,209,131,62,6,5,5,11,642,138
E09000028,Southwark,E01004029,1360,54,157,160,51,11,6,8,11,812,90
E09000028,Southwark,E01004030,882,64,123,120,69,3,3,6,6,411,77
E09000028,Southwark,E01004031,1611,90,183,197,59,7,7,1,11,934,122
E09000028,Southwark,E01004032,1052,42,106,139,25,5,1,1,2,657,74
E09000028,Southwark,E01004033,1360,64,207,156,60,9,3,4,7,734,116
E09000028,Southwark,E01004034,810,79,117,108,47,10,6,1,5,308,129
E09000028,Southwark,E01004035,680,60,122,126,29,11,1,1,4,232,94
E09000028,Southwark,E01004036,1011,67,176,183,52,4,2,1,1,355,170
E09000028,Southwark,E01004037,1076,80,187,166,53,5,6,1,8,404,166
E09000028,Southwark,E01004038,1326,92,251,196,47,9,5,6,10,553,157
E09000028,Southwark,E01004039,861,70,161,119,31,8,3,1,8,349,111
E09000028,Southwark,E01004040,753,59,162,133,43,8,8,2,10,210,118
E09000028,Southwark,E01004041,796,73,196,122,40,8,2,1,7,227,120
E09000028,Southwark,E01004042,934,82,188,141,41,6,3,1,5,330,137
E09000028,Southwark,E01004043,728,55,111,76,27,3,5,2,4,370,75
E09000028,Southwark,E01004044,671,83,152,96,39,8,7,5,6,203,72
E09000028,Southwark,E01004045,724,98,93,138,39,10,5,0,3,227,111
E09000028,Southwark,E01004046,887,66,60,120,20,8,3,0,3,550,57
E09000028,Southwark,E01004047,892,130,92,184,63,8,4,4,21,251,135
E09000028,Southwark,E01004048,910,179,85,116,33,6,6,0,3,409,73
E09000028,Southwark,E01004049,671,90,85,151,19,7,4,1,7,240,67
E09000028,Southwark,E01004050,902,58,72,102,22,8,3,0,2,580,55
E09000028,Southwark,E01004051,788,81,68,99,26,6,2,2,8,453,43
E09000028,Southwark,E01004052,1110,81,101,123,39,4,4,2,3,673,80
E09000028,Southwark,E01004053,1301,44,122,160,34,2,4,5,5,842,83
E09000028,Southwark,E01004054,1075,52,134,147,52,3,0,0,9,608,70
E09000028,Southwark,E01004055,616,55,105,90,33,2,5,3,5,218,100
E09000028,Southwark,E01004056,1412,52,151,203,78,5,2,6,3,766,146
E09000028,Southwark,E01004057,1304,53,143,145,76,6,6,6,3,737,129
E09000028,Southwark,E01004058,1297,32,109,165,67,5,3,2,6,821,87
E09000028,Southwark,E01004059,1442,31,135,177,62,8,6,6,8,930,79
E09000028,Southwark,E01004060,1096,51,154,184,58,7,1,4,9,510,118
E09000028,Southwark,E01004061,1052,71,87,136,25,3,2,4,4,626,94
E09000028,Southwark,E01004062,1304,99,131,231,49,9,6,1,6,660,112
E09000028,Southwark,E01004063,1163,87,103,156,40,1,3,1,2,701,69
E09000028,Southwark,E01004064,1087,87,107,195,61,15,2,1,2,500,117
E09000028,Southwark,E01004065,940,69,59,114,29,3,3,1,6,581,75
E09000028,Southwark,E01004066,1095,85,107,167,51,7,8,5,3,515,147
E09000028,Southwark,E01004067,1170,111,191,222,57,12,10,8,11,350,198
E09000028,Southwark,E01004068,934,57,110,156,64,1,4,1,7,414,120
E09000028,Southwark,E01004069,603,32,39,86,12,3,0,1,0,401,29
E09000028,Southwark,E01004070,987,55,60,133,20,3,1,1,2,637,75
E09000028,Southwark,E01004071,852,69,67,122,21,4,0,1,1,467,100
E09000028,Southwark,E01004072,915,63,53,126,17,6,2,3,2,591,52
E09000028,Southwark,E01004073,1009,61,51,148,24,0,3,2,2,665,53
E09000028,Southwark,E01004074,839,52,36,121,27,4,4,1,4,559,31
E09000028,Southwark,E01004075,851,29,38,121,21,2,1,0,4,591,44
E09000028,Southwark,E01032583,1104,158,141,102,41,7,7,3,8,556,81
E09000028,Southwark,E01032584,688,96,105,70,21,3,0,4,4,326,59
E09000028,Southwark,E01032637,778,35,106,26,8,3,1,2,3,577,17
E09000028,Southwark,E01032638,857,43,82,43,9,3,1,1,0,645,30
E09000028,Southwark,E01032639,1115,91,189,75,22,7,3,7,9,615,97
E09000028,Southwark,E01032640,831,49,93,26,18,4,0,2,2,605,32
E09000028,Southwark,E01032646,1059,110,124,61,30,5,3,2,1,672,51
E09000028,Southwark,E01032719,808,61,138,83,28,7,1,3,8,398,81
E09000028,Southwark,E01032803,1079,83,142,53,26,6,2,1,4,716,46
E09000028,Southwark,E01032834,799,49,76,34,16,8,0,1,3,584,28
E09000028,Southwark,E01033867,756,86,99,56,18,2,3,1,10,422,59
E09000028,Southwark,E01033868,737,56,73,42,13,2,2,4,3,504,38
E09000028,Southwark,E01033869,730,82,102,89,37,3,0,3,4,319,91
E09000028,Southwark,E01033870,1246,86,170,82,38,4,2,3,3,767,91
E09000028,Southwark,E01033871,807,59,106,105,29,4,4,4,6,403,87
E09000028,Southwark,E01033872,789,44,111,64,29,13,4,2,12,418,92
E09000028,Southwark,E01033873,826,100,157,94,40,10,2,7,12,301,103
E09000028,Southwark,E01033874,691,30,89,40,7,3,10,0,2,484,26
E09000028,Southwark,E01033875,725,49,110,64,25,1,1,1,5,408,61
E09000028,Southwark,E01033876,857,64,126,46,18,8,5,1,6,534,49
E09000028,Southwark,E01033877,892,63,167,64,29,8,1,2,8,440,110
E09000028,Southwark,E01033878,517,55,112,64,18,6,2,3,5,177,75
E09000028,Southwark,E01033879,998,113,217,167,72,18,5,1,12,257,136
E09000028,Southwark,E01033880,1290,107,235,143,42,13,12,2,19,355,362
E09000028,Southwark,E01033881,825,103,193,104,40,5,3,2,7,250,118
E09000028,Southwark,E01033882,752,58,116,130,25,9,4,1,6,311,92
E09000028,Southwark,E01033883,845,53,128,120,66,8,2,4,2,351,111
E09000028,Southwark,E01033884,722,66,88,40,16,2,3,6,4,456,41
E09000028,Southwark,E01033885,736,67,120,72,32,1,2,3,8,374,57
E09000029,Sutton,E01004076,799,74,127,98,88,20,5,4,5,244,134
E09000029,Sutton,E01004077,785,57,122,109,83,9,2,3,6,255,139
E09000029,Sutton,E01004078,891,91,112,108,107,14,5,3,2,256,193
E09000029,Sutton,E01004079,745,50,113,63,87,9,5,4,6,312,96
E09000029,Sutton,E01004080,688,57,84,84,74,14,1,0,5,251,118
E09000029,Sutton,E01004081,846,77,118,96,96,16,3,4,3,324,109
E09000029,Sutton,E01004082,714,55,115,80,74,8,3,3,7,266,103
E09000029,Sutton,E01004083,615,73,116,76,74,6,3,6,4,132,125
E09000029,Sutton,E01004084,671,26,90,64,75,22,6,6,2,308,72
E09000029,Sutton,E01004085,787,36,93,78,92,18,3,6,7,349,105
E09000029,Sutton,E01004086,976,91,120,134,129,22,9,7,3,330,131
E09000029,Sutton,E01004087,738,39,114,73,67,14,2,7,9,317,96
E09000029,Sutton,E01004088,768,86,160,114,78,14,6,5,5,134,166
E09000029,Sutton,E01004089,549,54,104,59,74,13,4,0,4,118,119
E09000029,Sutton,E01004090,555,74,93,78,56,15,6,1,2,97,133
E09000029,Sutton,E01004091,593,23,69,51,43,15,5,2,3,309,73
E09000029,Sutton,E01004092,709,57,61,67,63,16,4,3,4,344,90
E09000029,Sutton,E01004093,768,48,62,79,53,23,3,5,6,387,102
E09000029,Sutton,E01004094,971,85,115,95,81,26,13,8,3,412,133
E09000029,Sutton,E01004095,763,39,72,62,86,15,3,1,2,404,79
E09000029,Sutton,E01004096,882,102,84,108,113,21,5,2,4,309,134
E09000029,Sutton,E01004097,866,84,103,93,69,8,6,2,3,380,118
E09000029,Sutton,E01004098,664,51,59,61,66,3,2,2,4,319,97
E09000029,Sutton,E01004099,858,70,114,83,101,14,3,3,3,369,98
E09000029,Sutton,E01004100,752,72,104,55,65,11,0,3,7,326,109
E09000029,Sutton,E01004101,697,65,104,62,60,4,5,3,4,293,97
E09000029,Sutton,E01004102,785,58,88,73,68,15,0,3,4,377,99
E09000029,Sutton,E01004103,980,94,97,128,105,19,5,4,0,397,131
E09000029,Sutton,E01004104,726,64,93,61,62,9,1,3,3,348,82
E09000029,Sutton,E01004105,916,64,87,88,91,20,3,3,7,438,115
E09000029,Sutton,E01004106,764,52,90,58,57,25,4,8,4,407,59
E09000029,Sutton,E01004107,791,60,122,90,68,8,4,6,11,283,139
E09000029,Sutton,E01004108,1005,46,107,120,92,22,0,1,8,456,153
E09000029,Sutton,E01004109,815,42,84,139,71,32,4,5,6,294,138
E09000029,Sutton,E01004110,1008,91,122,104,97,20,4,0,5,400,165
E09000029,Sutton,E01004111,825,79,114,83,88,20,4,3,7,320,107
E09000029,Sutton,E01004112,785,34,72,89,74,35,6,0,0,391,84
E09000029,Sutton,E01004114,776,18,77,98,68,41,4,5,7,382,76
E09000029,Sutton,E01004115,938,98,109,131,86,22,1,1,6,306,178
E09000029,Sutton,E01004116,728,41,87,80,68,10,4,4,3,315,116
E09000029,Sutton,E01004117,794,47,104,86,79,13,0,2,6,333,124
E09000029,Sutton,E01004118,884,95,109,121,93,20,9,1,3,285,148
E09000029,Sutton,E01004119,738,76,99,105,67,16,2,2,7,245,119
E09000029,Sutton,E01004120,756,79,92,85,72,14,6,1,5,287,115
E09000029,Sutton,E01004121,789,49,79,103,70,5,6,3,0,363,111
E09000029,Sutton,E01004122,684,41,73,80,56,12,2,0,4,327,89
E09000029,Sutton,E01004123,1096,148,249,137,102,23,11,4,3,230,189
E09000029,Sutton,E01004124,977,106,178,131,108,14,7,1,10,204,218
E09000029,Sutton,E01004125,724,82,182,84,68,11,2,0,4,152,139
E09000029,Sutton,E01004126,733,94,133,119,74,16,2,3,3,144,145
E09000029,Sutton,E01004127,906,83,159,131,98,11,3,2,5,222,192
E09000029,Sutton,E01004128,737,110,125,140,62,9,4,3,6,130,148
E09000029,Sutton,E01004129,845,99,170,119,78,18,2,0,5,168,186
E09000029,Sutton,E01004130,901,95,114,113,88,17,1,10,6,279,178
E09000029,Sutton,E01004131,963,90,142,130,101,13,2,7,10,289,179
E09000029,Sutton,E01004132,834,94,96,119,64,14,3,4,2,281,157
E09000029,Sutton,E01004133,815,112,113,109,70,13,7,0,6,254,131
E09000029,Sutton,E01004134,769,60,107,109,88,3,6,1,3,247,145
E09000029,Sutton,E01004135,689,59,115,89,62,7,3,1,4,223,126
E09000029,Sutton,E01004136,815,83,118,109,84,9,7,2,2,239,162
E09000029,Sutton,E01004137,1505,149,133,161,177,21,4,2,5,649,204
E09000029,Sutton,E01004138,946,106,100,113,88,21,4,3,4,354,153
E09000029,Sutton,E01004139,816,112,83,62,101,4,4,7,5,313,125
E09000029,Sutton,E01004140,869,141,111,137,74,5,5,5,2,191,198
E09000029,Sutton,E01004141,822,132,107,133,85,13,2,6,4,197,143
E09000029,Sutton,E01004143,831,85,75,120,102,14,6,1,2,297,129
E09000029,Sutton,E01004144,896,88,108,107,88,11,2,1,11,331,149
E09000029,Sutton,E01004145,1130,115,150,141,118,20,6,3,4,383,190
E09000029,Sutton,E01004146,1048,132,107,129,112,19,7,1,3,388,150
E09000029,Sutton,E01004147,752,94,106,95,61,8,11,2,7,243,125
E09000029,Sutton,E01004148,742,99,86,99,74,20,1,2,8,201,152
E09000029,Sutton,E01004149,908,97,108,127,102,20,2,3,6,283,160
E09000029,Sutton,E01004150,1025,103,104,128,108,17,2,3,3,381,176
E09000029,Sutton,E01004151,1005,76,98,100,110,19,3,1,10,442,146
E09000029,Sutton,E01004152,853,91,77,110,89,20,2,2,9,321,132
E09000029,Sutton,E01004153,987,70,98,93,107,25,4,2,3,431,154
E09000029,Sutton,E01004154,663,55,42,68,57,11,2,1,4,345,78
E09000029,Sutton,E01004155,995,95,93,108,114,20,6,3,4,402,150
E09000029,Sutton,E01004156,1087,103,86,150,124,16,7,1,6,451,143
E09000029,Sutton,E01004157,618,46,50,64,53,8,3,3,1,321,69
E09000029,Sutton,E01004158,829,60,76,104,89,20,3,3,4,363,107
E09000029,Sutton,E01004159,845,85,91,115,81,17,1,0,4,286,165
E09000029,Sutton,E01004160,922,85,96,107,95,12,8,3,4,359,153
E09000029,Sutton,E01004161,799,70,78,102,77,14,8,3,5,317,125
E09000029,Sutton,E01004162,928,103,110,121,109,13,3,2,4,327,136
E09000029,Sutton,E01004163,911,95,139,120,81,12,5,1,3,263,192
E09000029,Sutton,E01004164,788,72,131,77,84,7,1,3,2,284,127
E09000029,Sutton,E01004165,947,105,138,108,104,14,1,2,9,302,164
E09000029,Sutton,E01004166,811,63,121,76,77,9,3,4,1,335,122
E09000029,Sutton,E01004167,704,113,100,78,71,5,3,0,2,171,161
E09000029,Sutton,E01004168,832,109,102,96,80,15,4,1,2,272,151
E09000029,Sutton,E01004169,919,64,145,135,111,12,3,5,7,306,131
E09000029,Sutton,E01004170,1151,88,159,136,123,13,9,6,3,426,188
E09000029,Sutton,E01004171,775,55,105,92,84,12,12,4,9,286,116
E09000029,Sutton,E01004172,931,92,197,97,95,13,4,6,5,277,145
E09000029,Sutton,E01004173,663,53,97,68,66,12,3,1,4,261,98
E09000029,Sutton,E01004174,809,46,115,99,83,19,8,2,3,319,115
E09000029,Sutton,E01004175,962,79,149,86,117,20,9,2,4,344,152
E09000029,Sutton,E01004176,824,65,133,65,92,6,2,2,2,331,126
E09000029,Sutton,E01004177,718,58,127,85,94,12,5,5,10,211,111
E09000029,Sutton,E01004178,1134,115,160,128,123,15,9,2,6,404,172
E09000029,Sutton,E01004179,841,55,120,81,87,12,3,4,3,364,112
E09000029,Sutton,E01004180,840,41,103,72,72,11,3,2,9,408,119
E09000029,Sutton,E01004181,779,59,132,93,71,19,5,0,6,273,121
E09000029,Sutton,E01004182,768,78,117,83,76,10,4,1,9,258,132
E09000029,Sutton,E01004183,891,89,210,126,93,11,4,3,3,171,181
E09000029,Sutton,E01004184,752,70,166,100,79,6,3,2,5,159,162
E09000029,Sutton,E01004185,991,53,177,122,132,17,4,1,6,313,166
E09000029,Sutton,E01004186,973,59,133,125,114,8,6,3,3,332,190
E09000029,Sutton,E01004187,809,81,159,96,84,7,4,2,9,188,179
E09000029,Sutton,E01004189,964,109,202,129,106,17,4,5,6,187,199
E09000029,Sutton,E01004190,697,46,78,69,75,7,0,1,0,311,110
E09000029,Sutton,E01004191,933,64,121,117,91,9,1,6,8,303,213
E09000029,Sutton,E01004192,984,51,109,96,103,18,4,5,3,448,147
E09000029,Sutton,E01004193,1445,74,155,177,164,20,10,0,3,619,223
E09000029,Sutton,E01004194,807,70,95,114,90,14,6,2,6,264,146
E09000029,Sutton,E01004195,877,53,94,102,111,26,3,2,8,334,144
E09000029,Sutton,E01004196,786,56,96,114,85,14,1,2,3,299,116
E09000029,Sutton,E01032623,789,28,83,83,62,26,5,3,8,412,79
E09000029,Sutton,E01034153,759,61,120,95,86,6,1,1,2,259,128
E09000029,Sutton,E01034154,986,32,107,91,142,12,3,4,7,489,99
E09000029,Sutton,E01034155,1021,143,100,159,97,14,4,2,5,343,154
E09000029,Sutton,E01034156,825,77,76,90,105,10,2,5,2,361,97
E09000030,Tower Hamlets,E01004198,633,84,96,96,40,2,3,0,10,227,75
E09000030,Tower Hamlets,E01004199,700,99,122,95,33,0,1,8,5,235,102
E09000030,Tower Hamlets,E01004200,876,77,80,87,20,7,2,2,6,529,66
E09000030,Tower Hamlets,E01004201,898,97,141,108,27,5,5,1,4,424,86
E09000030,Tower Hamlets,E01004202,1147,88,109,88,28,2,3,7,4,682,136
E09000030,Tower Hamlets,E01004203,977,109,131,138,43,3,0,1,6,452,94
E09000030,Tower Hamlets,E01004204,886,115,140,96,34,5,4,2,4,361,125
E09000030,Tower Hamlets,E01004205,887,191,120,79,39,10,3,3,1,303,138
E09000030,Tower Hamlets,E01004206,576,93,98,88,36,4,2,5,6,154,90
E09000030,Tower Hamlets,E01004207,654,82,90,88,17,5,2,1,4,273,92
E09000030,Tower Hamlets,E01004208,1120,109,149,109,47,5,9,4,7,567,114
E09000030,Tower Hamlets,E01004209,516,86,85,69,34,1,1,4,7,153,76
E09000030,Tower Hamlets,E01004211,960,98,99,82,24,2,1,5,2,578,69
E09000030,Tower Hamlets,E01004212,1029,121,116,92,25,8,5,3,6,547,106
E09000030,Tower Hamlets,E01004214,648,64,81,110,47,6,2,5,2,222,109
E09000030,Tower Hamlets,E01004216,966,84,45,129,52,10,3,4,6,536,97
E09000030,Tower Hamlets,E01004217,1023,69,94,130,50,9,4,3,12,545,107
E09000030,Tower Hamlets,E01004218,1063,64,70,167,59,9,6,3,5,579,101
E09000030,Tower Hamlets,E01004219,1342,93,122,186,73,8,12,2,7,715,124
E09000030,Tower Hamlets,E01004221,1087,99,74,138,57,13,7,5,6,584,104
E09000030,Tower Hamlets,E01004222,1161,129,155,176,73,5,4,5,5,445,164
E09000030,Tower Hamlets,E01004223,961,92,157,121,43,5,4,2,8,390,139
E09000030,Tower Hamlets,E01004226,1182,95,183,162,53,6,3,8,12,525,135
E09000030,Tower Hamlets,E01004228,1144,61,153,115,46,8,2,2,4,641,112
E09000030,Tower Hamlets,E01004229,716,41,133,106,32,4,0,6,9,324,61
E09000030,Tower Hamlets,E01004230,1099,93,169,127,50,5,7,1,6,553,88
E09000030,Tower Hamlets,E01004231,740,58,144,106,46,8,6,3,3,249,117
E09000030,Tower Hamlets,E01004232,1022,52,138,116,27,9,3,3,16,581,77
E09000030,Tower Hamlets,E01004233,1004,99,139,113,41,12,3,4,5,471,117
E09000030,Tower Hamlets,E01004234,1536,111,220,197,50,9,3,2,5,779,160
E09000030,Tower Hamlets,E01004235,511,53,93,94,39,7,5,7,7,128,78
E09000030,Tower Hamlets,E01004236,575,76,114,90,33,6,1,4,7,149,95
E09000030,Tower Hamlets,E01004237,712,67,112,124,40,10,2,2,5,277,73
E09000030,Tower Hamlets,E01004239,670,80,121,120,41,11,2,2,4,174,115
E09000030,Tower Hamlets,E01004240,663,84,104,106,42,10,5,2,9,202,99
E09000030,Tower Hamlets,E01004241,610,74,126,81,48,7,6,3,3,165,97
E09000030,Tower Hamlets,E01004243,572,40,63,91,31,13,6,2,15,207,104
E09000030,Tower Hamlets,E01004244,830,89,112,160,40,21,6,4,3,287,108
E09000030,Tower Hamlets,E01004245,1444,99,156,211,92,16,4,7,8,729,122
E09000030,Tower Hamlets,E01004247,1097,125,153,215,87,10,1,10,7,357,132
E09000030,Tower Hamlets,E01004248,698,66,116,115,39,3,4,7,7,252,89
E09000030,Tower Hamlets,E01004249,898,93,161,129,70,3,4,7,14,232,185
E09000030,Tower Hamlets,E01004251,1140,135,161,153,55,13,1,7,8,470,137
E09000030,Tower Hamlets,E01004255,745,74,105,119,35,11,7,4,2,295,93
E09000030,Tower Hamlets,E01004256,644,75,99,104,50,1,5,4,6,201,99
E09000030,Tower Hamlets,E01004257,858,91,152,127,74,4,12,5,4,247,142
E09000030,Tower Hamlets,E01004258,851,63,98,75,22,6,1,0,5,529,52
E09000030,Tower Hamlets,E01004259,1022,95,123,96,37,7,4,4,7,553,96
E09000030,Tower Hamlets,E01004260,733,84,104,97,32,4,2,2,3,317,88
E09000030,Tower Hamlets,E01004263,581,76,88,73,27,13,3,1,7,190,103
E09000030,Tower Hamlets,E01004264,522,69,89,106,36,1,0,3,6,120,92
E09000030,Tower Hamlets,E01004266,742,95,95,84,27,6,0,5,6,342,82
E09000030,Tower Hamlets,E01004267,1140,84,178,162,79,11,9,6,4,511,96
E09000030,Tower Hamlets,E01004268,766,68,119,149,52,3,3,5,3,247,117
E09000030,Tower Hamlets,E01004270,1311,99,188,168,65,7,8,8,3,632,133
E09000030,Tower Hamlets,E01004271,1177,98,148,162,61,6,3,8,5,548,138
E09000030,Tower Hamlets,E01004272,1181,107,165,210,66,5,4,8,12,411,193
E09000030,Tower Hamlets,E01004274,889,73,118,125,57,4,2,3,3,399,105
E09000030,Tower Hamlets,E01004275,1145,84,108,148,73,8,3,1,13,569,138
E09000030,Tower Hamlets,E01004276,1384,45,87,156,42,4,3,4,2,972,69
E09000030,Tower Hamlets,E01004277,1114,69,88,94,30,2,1,3,3,788,36
E09000030,Tower Hamlets,E01004280,933,116,100,123,50,9,0,3,8,423,101
E09000030,Tower Hamlets,E01004281,1214,87,105,148,51,5,9,12,6,697,94
E09000030,Tower Hamlets,E01004283,957,141,152,116,39,2,9,8,13,342,135
E09000030,Tower Hamlets,E01004286,1049,141,154,141,42,6,6,0,4,407,148
E09000030,Tower Hamlets,E01004287,860,143,137,107,37,6,3,3,6,304,114
E09000030,Tower Hamlets,E01004288,686,104,98,106,29,13,4,5,6,196,125
E09000030,Tower Hamlets,E01004289,839,124,139,97,43,8,3,3,4,302,116
E09000030,Tower Hamlets,E01004290,979,118,139,95,43,10,2,8,6,431,127
E09000030,Tower Hamlets,E01004291,1233,69,132,78,16,7,4,8,4,839,76
E09000030,Tower Hamlets,E01004292,1161,86,96,74,21,3,3,1,3,808,66
E09000030,Tower Hamlets,E01004293,1344,128,120,62,23,2,1,5,4,923,76
E09000030,Tower Hamlets,E01004295,838,142,149,91,23,2,6,2,14,295,114
E09000030,Tower Hamlets,E01004296,1350,110,181,103,33,8,6,4,4,780,121
E09000030,Tower Hamlets,E01004297,1264,50,127,107,33,8,2,1,18,849,69
E09000030,Tower Hamlets,E01004298,655,93,117,75,32,4,6,1,6,244,77
E09000030,Tower Hamlets,E01004300,588,98,101,81,21,4,2,6,3,179,93
E09000030,Tower Hamlets,E01004301,632,87,86,74,25,6,1,2,9,252,90
E09000030,Tower Hamlets,E01004302,696,104,125,86,46,5,1,5,7,225,92
E09000030,Tower Hamlets,E01004303,1238,147,199,130,38,6,4,7,6,533,168
E09000030,Tower Hamlets,E01004304,827,161,130,102,36,6,4,4,15,261,108
E09000030,Tower Hamlets,E01004305,764,90,120,94,27,12,4,5,5,297,110
E09000030,Tower Hamlets,E01004306,924,125,109,69,26,4,7,7,7,472,98
E09000030,Tower Hamlets,E01004307,1299,126,98,58,22,2,8,3,6,902,74
E09000030,Tower Hamlets,E01004308,691,111,73,61,21,6,1,3,6,329,80
E09000030,Tower Hamlets,E01004309,1226,227,155,119,43,6,7,4,12,506,147
E09000030,Tower Hamlets,E01004310,996,171,90,71,48,5,4,3,8,504,92
E09000030,Tower Hamlets,E01004311,876,121,101,69,23,6,2,0,6,440,108
E09000030,Tower Hamlets,E01004312,605,98,82,63,20,5,5,1,9,224,98
E09000030,Tower Hamlets,E01004313,1022,120,137,66,34,10,1,0,5,497,152
E09000030,Tower Hamlets,E01004315,793,81,109,56,13,3,3,3,3,432,90
E09000030,Tower Hamlets,E01004316,567,71,73,38,21,3,4,1,2,298,56
E09000030,Tower Hamlets,E01004319,1087,185,175,80,45,5,5,5,7,453,127
E09000030,Tower Hamlets,E01004321,1026,198,128,92,45,2,2,11,7,421,120
E09000030,Tower Hamlets,E01004322,652,107,106,60,25,0,8,3,5,245,93
E09000030,Tower Hamlets,E01004323,723,135,129,61,20,3,3,1,4,295,72
E09000030,Tower Hamlets,E01004324,659,119,116,65,31,2,3,2,7,215,99
E09000030,Tower Hamlets,E01004326,946,153,138,93,32,16,4,6,15,391,98
E09000030,Tower Hamlets,E01032764,1428,57,161,186,52,4,1,3,5,861,98
E09000030,Tower Hamlets,E01032765,929,55,108,126,50,6,5,5,2,481,91
E09000030,Tower Hamlets,E01032767,1146,140,95,59,22,2,1,2,4,782,39
E09000030,Tower Hamlets,E01032768,998,44,81,68,26,5,2,5,4,726,37
E09000030,Tower Hamlets,E01032769,851,61,87,74,36,3,6,4,3,520,57
E09000030,Tower Hamlets,E01032770,1467,104,98,122,52,4,1,6,4,1001,75
E09000030,Tower Hamlets,E01032771,955,65,56,107,29,6,2,7,5,622,56
E09000030,Tower Hamlets,E01032772,1252,122,113,95,47,2,3,3,8,776,83
E09000030,Tower Hamlets,E01032774,935,76,71,106,50,4,5,1,3,527,92
E09000030,Tower Hamlets,E01032775,805,55,51,79,21,4,4,6,2,547,36
E09000030,Tower Hamlets,E01032776,1362,92,53,141,56,4,4,0,8,933,71
E09000030,Tower Hamlets,E01032777,749,59,78,99,33,3,1,0,3,411,62
E09000030,Tower Hamlets,E01032779,894,60,49,102,44,3,4,1,6,571,54
E09000030,Tower Hamlets,E01032780,1349,93,65,145,60,6,9,4,4,894,69
E09000030,Tower Hamlets,E01032781,1020,70,79,94,33,6,0,5,7,664,62
E09000030,Tower Hamlets,E01032782,1400,93,96,144,42,12,4,2,4,895,108
E09000030,Tower Hamlets,E01032783,723,54,64,125,16,5,3,3,6,368,79
E09000030,Tower Hamlets,E01032784,1059,59,140,114,45,3,3,1,2,618,74
E09000030,Tower Hamlets,E01032785,1460,97,181,132,42,8,5,6,7,874,108
E09000030,Tower Hamlets,E01032786,684,86,116,105,31,7,5,5,5,238,86
E09000030,Tower Hamlets,E01032787,1063,143,177,146,52,10,5,6,6,374,144
E09000030,Tower Hamlets,E01035657,840,21,52,90,23,4,2,3,0,592,53
